2.64934 0.676092 2.86162 -0.187005 
1.34647 -0.95694 -0.337964 -0.260158 
0.523117 0.373278 1.07457 -1.41782 
7.51267 1.10573 -0.495892 -1.69676 
4.5634 3.44213 -0.628885 4.46592 
-0.469964 0.671456 0.406966 -0.109637 
-0.0283029 -1.40555 -3.10763 -0.487791 
0.991276 0.199323 1.23391 -0.740199 
-0.54608 -2.6849 -6.53954 0.489655 
-1.88805 -0.134027 -1.60497 -0.865245 
-0.652697 -0.186649 -2.02397 -5.35969 
1.15357 -0.637765 -0.807609 -0.36485 
-4.46327 -0.34118 -0.126971 3.41911 
-0.503278 0.643942 -3.00065 -0.426965 
-0.285092 -0.212816 3.94161 0.958557 
1.98057 3.59042 0.374542 -4.07555 
-83.1447 -2.93923 -0.162658 -0.337906 
0.769212 -1.89555 -1.21631 -0.914589 
0.429045 0.265787 -0.507743 -6.62436 
0.0899052 -0.13173 0.194706 4.40439 
-0.542929 -0.275749 -5.72784 2.6754 
5.8827 -0.0861206 -1.04588 -0.159732 
-0.250902 -1.51188 -6.17343 1.52145 
-4.59063 -1.56198 0.317586 1.67544 
0.291101 1.30075 -7.86046 0.848838 
-0.507108 -0.828263 2.07071 -0.85806 
-0.912582 18.8541 0.549736 -0.664862 
-2.34608 0.619573 -10.2561 -9.55195 
-17.5755 -0.461986 0.841043 -8.25154 
-87.3684 3.4812 -4.09579 -1.25558 
-0.12893 0.266947 1.47916 -0.301561 
-1.17314 2.1887 -24.7609 -1.06545 
0.14667 -0.691521 1.12207 36.6383 
-0.23256 -1.27615 0.708321 -0.0790448 
-2.95628 2.6492 2.90869 -1.31231 
-24.8371 -1.36436 -0.351279 0.233443 
-6.20921 1.22121 1.21343 1.32972 
2.23407 -87.6176 0.133019 -8.46024 
2.72818 6.36128 -5.09339 -0.0940798 
-8.25127 0.446593 -2.0208 4.7533 
-2.42449 0.614887 -0.684866 1.61486 
0.373256 -2.04061 -1.756 2.11044 
-0.216839 0.41151 -0.558409 1.29771 
-1.53887 0.599079 -0.198512 -0.128077 
1.29585 -19.8273 -1.5922 1.2511 
0.340979 -0.178659 -0.0728071 1.21777 
-4.78061 -0.216833 3.88382 -1.59518 
-1.02189 0.230456 0.0135196 0.157882 
-0.137501 -0.463863 0.921835 2.10729 
0.259135 3.13773 -20.0226 4.96814 
0.406591 -0.26517 -14.7906 1.80283 
0.465224 1.24466 17.0318 -3.56283 
0.611123 -2.04174 0.214213 5.03038 
-0.504969 -0.748753 1.34371 -3.76716 
-0.96597 -2.5026 -1.35282 -1.38189 
-1.59792 4.84364 0.0367218 1.9559 
1.76746 -0.99405 1.25272 -0.774484 
0.145373 -0.235114 -0.277291 2.62241 
-1.93003 3.372 -0.544466 -1.47147 
0.161392 0.45072 0.121899 0.654561 
0.614523 9.32887 -0.155307 0.825386 
0.381655 1.21192 8.67377 -34.4179 
6.43857 -3.32809 -1.32209 0.426678 
0.927998 -0.647371 -0.0626194 0.00423355 
-6.27914 -0.150929 -0.538974 4.90134 
-2.01358 2.71306 -0.555803 2.29327 
0.154416 5.71696 -8.6768 9.31634 
-1.94891 -0.144082 1.0582 -0.294692 
0.33837 -0.612179 -1.56037 0.883101 
0.168525 -2.24016 -1.06944 3.92401 
1.85081 -0.817961 -0.492174 -1.09729 
-0.381256 0.00122563 -1.51825 -8.21295 
-7.33843 7.10023 -2.07169 0.953498 
-0.491283 0.668465 1.38557 -0.296501 
14.719 10.1561 0.218912 0.977422 
