0.841354 0.575703 0.539376 0.507515 
0.895515 0.472356 0.652171 0.492754 
0.609225 0.308544 0.398083 0.467377 
0.746872 0.570292 0.651722 0.533082 
0.302141 0.342568 0.488926 0.542083 
0.674517 0.658555 0.461574 0.484063 
0.121737 0.806215 0.504107 0.474357 
0.119066 0.576941 0.541958 0.450062 
0.309118 0.827565 0.445496 0.515465 
0.500307 0.772074 0.541318 0.52369 
0.353229 0.753402 0.600503 0.496375 
0.239951 0.582277 0.382561 0.453381 
0.364504 0.539192 0.320935 0.491355 
0.667721 0.610501 0.440148 0.456844 
0.553522 0.444423 0.415092 0.49673 
0.246347 0.844332 0.401714 0.480496 
0.608357 0.627657 0.563138 0.50301 
0.387926 0.502395 0.585071 0.510278 
0.35023 0.374189 0.606606 0.472841 
0.339336 0.493389 0.50015 0.447584 
0.91331 0.653289 0.371565 0.506017 
0.477955 0.580901 0.517292 0.524452 
0.613542 0.932686 0.619524 0.495482 
0.0366208 0.355042 0.406106 0.504427 
0.142528 0.890597 0.406787 0.47865 
0.998452 0.495372 0.585813 0.499543 
0.34225 0.480462 0.432839 0.458011 
0.087188 0.751206 0.543566 0.473558 
0.853005 0.136315 0.446159 0.508978 
0.382345 0.591659 0.610782 0.551569 
0.497471 0.852764 0.541409 0.536098 
0.184702 0.723735 0.513153 0.48917 
0.0749472 0.446276 0.488136 0.543751 
0.55505 0.383306 0.49486 0.517931 
0.9152 0.510958 0.487634 0.441644 
0.121977 0.625753 0.538858 0.433827 
0.121893 0.446441 0.492644 0.548549 
0.159856 0.420391 0.3665 0.534355 
0.701475 0.203803 0.480747 0.506934 
0.476085 0.474264 0.397651 0.540467 
0.597408 0.281316 0.416913 0.485838 
0.209784 0.772202 0.522351 0.506494 
0.657345 0.45775 0.509674 0.531967 
0.788491 0.154787 0.380065 0.526279 
0.931088 0.374589 0.579887 0.444367 
0.447699 0.293867 0.422751 0.52573 
0.0039327 0.387228 0.444185 0.497342 
0.462116 0.503092 0.572558 0.503809 
0.6238 0.0405399 0.441217 0.538698 
0.286618 0.352513 0.497794 0.483841 
0.0959378 0.66751 0.661657 0.487589 
0.161248 0.636188 0.538846 0.550923 
0.790433 0.721848 0.45274 0.513601 
0.517898 0.640014 0.442526 0.516711 
0.946409 0.0717141 0.429161 0.528249 
0.763394 0.527993 0.627047 0.530035 
0.0950512 0.923332 0.53356 0.508542 
0.830544 0.678962 0.506644 0.541894 
0.664262 0.329558 0.471457 0.499962 
0.235655 0.775248 0.349373 0.511032 
0.471578 0.508074 0.699248 0.459417 
0.613612 0.405665 0.39257 0.50515 
0.662821 0.370999 0.485892 0.482126 
0.0223317 0.514581 0.4658 0.481741 
0.462613 0.730871 0.468617 0.547188 
0.267469 0.745796 0.529049 0.490887 
0.472835 0.487749 0.608718 0.497945 
0.433815 0.457922 0.334675 0.532211 
0.095562 0.575075 0.567824 0.507903 
0.299256 0.5293 0.536431 0.552159 
