   5.6219323876273108e+00   3.6613278738379051e-01
   5.6916210982622317e+00  -8.5573498586023078e+00
   3.8831143979130900e+00   7.5450900455897596e+00
  -5.5039125116375942e+00  -4.9448948352721089e+00
   9.8830701074648175e+00  -2.8913021798714311e+00
  -1.6276919215481200e+00  -7.6680819364735697e+00
   5.9555282090387607e+00   6.0624000691874613e+00
   6.1057515828714770e+00   3.0649855161551187e+00
   9.4110544923680095e-01   6.9474314127692338e+00
  -3.8678337513856320e+00  -6.9545891009902761e+00
  -7.1788223451564193e+00   5.2639727012323334e+00
  -5.2538557365504346e+00   8.7633203570170082e+00
   8.8147213735969387e+00   3.1824732260199795e+00
  -4.7873588999270567e+00  -7.9517201346191513e+00
   2.7799401705293292e+00  -5.5124882502976646e+00
  -8.1373105033968329e+00   4.8770493513030289e+00
  -1.1986511531020483e-01   6.7021390890963772e+00
   2.1527106155367903e+00   1.1295176104199101e+00
   7.3531294459779417e+00  -6.8556961438126507e-01
   9.8076635463236528e+00  -3.0543594875381785e+00
  -5.1421893220067716e+00   4.5110379411674018e+00
  -6.6435237789794144e+00  -6.9973826558423724e+00
  -1.6228306297752226e+00  -4.2710619142811623e+00
   4.5334534980283081e+00   8.3439485846725603e+00
  -8.7231717084212335e+00  -9.0446295255323861e+00
   6.2163491357132727e+00   3.5769854498830256e+00
   1.2185982371623538e+00  -2.2987620122736274e+00
  -6.0197948742369078e+00   7.9146696765577218e+00
   1.7023031514149523e+00   4.9840325259444995e+00
  -8.7294081145789448e+00  -4.3530662539699705e+00
  -5.3268526469004485e+00  -1.1032610449054658e+00
  -3.9297863817078849e+00  -1.4607504307877406e+00
  -8.3715505986613437e+00   1.1982087643159645e+00
  -4.6963377547903917e+00  -3.9033599291820309e+00
  -6.1461743131987134e+00  -1.9977508519033194e+00
   8.7760981796988347e+00  -2.9733437957581543e-01
   9.8070599083193599e+00  -4.3937952805870140e+00
  -8.0225056231294900e+00  -7.1789716384790125e+00
   4.3651297026336522e+00   4.6991803981396885e+00
  -4.6551097987602930e-01   5.8406468696155400e-01
   8.8983663336414054e+00   8.9143277006824206e+00
   9.5115394268368902e+00   4.1408190024135649e-01
   4.3026850174395292e+00   9.6028551821749630e+00
   2.3316427522651395e+00  -7.5681980131991367e+00
  -4.3015703393707838e+00  -9.1513103482750324e+00
   4.1090753501732991e+00  -4.7223341019383014e+00
  -4.8901859782303347e+00   6.5260704940821057e+00
  -1.9079102907367940e+00   9.9579883231718469e+00
   7.8143990695404852e+00   8.4168674877432892e+00
  -6.7430167737352065e+00   1.1554980894511147e+00
   3.0647111060942223e+00  -7.8586459009976295e-01
  -2.4438958003996447e+00   1.2142155922936837e+00
   7.5261645502523322e+00  -8.1758103722471276e-01
  -5.2941251681697565e+00  -4.8015314911997820e+00
  -9.8359053673802066e+00   7.2376616437819763e+00
  -4.3635237853651176e+00   3.8866929966776098e+00
  -6.3098838566345705e+00   7.5393146135875355e+00
  -5.1328562631151442e+00   2.5190721209600753e+00
   6.4113922933368883e+00   7.0184488915450771e+00
   2.2997506043977012e+00  -6.8244111141290631e+00
  -1.0920897996489032e+00  -2.3625911728961313e+00
  -5.4568003107230822e+00  -6.2057195223399475e+00
   5.0097039949228872e+00   4.0028692586967196e+00
  -2.6782127627244279e+00   2.3999356465174770e+00
   5.6219323876273108e+00   3.6613278738379051e-01
