0.506394 0.256435 0
0.505419 0.255449 0.000975434
0.506531 0.256576 0.00124642
0.50366 0.2537 0.00300341
0.502191 0.252226 0.00275126
0.500854 0.250889 0.0026139
0.503536 0.253621 0.00347441
0.504052 0.254134 0.00305291
0.503583 0.253656 0.00273295
0.501214 0.25132 0.00340415
0.499985 0.250095 0.00331548
0.50016 0.250261 0.00303163
0.500513 0.250608 0.00281098
0.500319 0.250408 0.00260967
0.500069 0.250152 0.00244235
0.502089 0.252233 0.00305001
0.501955 0.252091 0.00286812
0.50203 0.252158 0.00270512
0.50241 0.252536 0.00258682
0.502239 0.252359 0.00245996
0.502193 0.252308 0.00234034
0.502628 0.252744 0.00227343
0.501909 0.252028 0.00228835
0.501397 0.251516 0.00224989
0.501469 0.251583 0.00215921
0.500565 0.250693 0.00226315
0.500407 0.250531 0.00218344
0.500215 0.250336 0.0021127
0.500182 0.250299 0.00203881
0.500143 0.250256 0.00197007
0.499822 0.249934 0.00193239
0.499685 0.249794 0.00187603
0.499734 0.24984 0.00181896
0.499716 0.249819 0.00176474
0.500207 0.250315 0.0017823
0.500321 0.250427 0.00173589
0.500405 0.250508 0.0016904
0.500574 0.250676 0.00165397
0.500453 0.250552 0.00161558
0.500522 0.250619 0.00157619
0.500891 0.250992 0.00158104
0.501175 0.251278 0.00156888
0.501354 0.251456 0.00154233
0.501247 0.251347 0.00151063
0.501008 0.251108 0.00149589
0.501151 0.25125 0.00146997
0.501207 0.251304 0.00143943
0.501334 0.25143 0.00141484
0.501198 0.251293 0.0013923
0.501583 0.251684 0.00141746
0.501586 0.251685 0.00138939
0.501462 0.25156 0.001368
0.501321 0.251417 0.00134934
0.501434 0.25153 0.00132893
0.501337 0.251431 0.00130813
0.501292 0.251384 0.00128536
0.501591 0.251688 0.00129766
0.501867 0.251967 0.0013045
0.501889 0.251988 0.00128239
0.501892 0.251989 0.00126084
0.502039 0.252137 0.00124871
0.50228 0.252381 0.0012519
0.502342 0.252442 0.00123343
0.502278 0.252376 0.00121571
0.502368 0.252465 0.00120021
0.502462 0.25256 0.00118565
0.502576 0.252674 0.00117338
0.502263 0.252364 0.00119766
0.502119 0.25222 0.00118891
0.502078 0.252177 0.00117254
0.502065 0.252163 0.00115597
0.501637 0.251745 0.00121758
0.501591 0.251697 0.00120166
0.501591 0.251696 0.00118531
0.501622 0.251726 0.00116982
0.501501 0.251604 0.00116064
0.501553 0.251655 0.00114663
0.501685 0.251788 0.00113951
0.501712 0.251814 0.00112533
0.501896 0.252 0.00112621
0.501825 0.251928 0.00111448
0.50158 0.251686 0.00112763
0.501557 0.251662 0.00111419
0.501375 0.25148 0.00111586
0.501241 0.251347 0.00111073
0.501197 0.251301 0.00109864
0.501336 0.251441 0.00109486
0.501387 0.251491 0.00108355
0.501342 0.251445 0.00107226
0.501367 0.251469 0.00106056
0.501434 0.251535 0.00105099
0.501335 0.251436 0.00104414
0.501397 0.251497 0.00103467
0.501369 0.251468 0.00102399
0.501288 0.251387 0.00101635
0.501285 0.251382 0.00100571
0.501435 0.251534 0.00100652
0.501277 0.251377 0.00100858
0.50149 0.251594 0.00102079
0.501438 0.251541 0.00101189
