 4 2 6 25 23 30 10 11 27 29 20 9 26 5 7 12 19 14 21 3 1 31 13 24 22 28 8 15 16 17 18
 1 4 19 7 18 2 8 26 16 23 28 15 29 13 9 30 21 3 14 5 31 24 11 20 10 22 27 17 12 25 6
 6 12 4 1 5 13 3 24 9 30 11 28 27 15 29 21 31 14 22 10 20 23 7 2 8 16 26 19 17 18 25
 1 4 19 7 18 14 10 8 12 28 25 6 23 27 20 16 2 11 15 30 5 13 3 24 9 29 21 31 22 26 17
 6 12 4 1 19 7 18 14 26 30 15 11 2 16 20 27 23 25 28 8 10 31 22 5 13 3 9 24 29 21 17
 1 4 19 7 6 12 18 14 31 10 8 28 25 23 27 20 16 2 11 15 30 5 13 3 24 9 29 21 22 26 17
 6 12 4 1 19 7 18 14 26 8 28 25 23 27 20 16 2 11 10 15 30 31 5 13 3 24 9 29 21 22 17
 17 16 8 2 23 20 10 11 15 27 28 30 14 18 7 19 4 1 5 13 3 24 9 29 21 31 22 26 12 6 25
 7 2 8 6 12 4 1 19 18 14 26 28 25 23 27 20 16 11 10 15 30 31 5 13 3 24 9 29 21 22 17
 6 12 4 1 19 7 18 14 26 8 28 25 23 2 16 20 27 11 10 15 30 31 5 13 3 24 9 29 21 22 17
 6 12 4 1 19 7 18 14 26 22 21 29 9 24 3 13 5 31 30 15 10 11 20 27 16 2 23 25 28 8 17
 7 2 8 6 12 4 1 19 18 14 26 28 25 23 16 20 10 27 11 15 30 31 5 13 3 24 21 29 9 22 17
 7 2 8 6 12 4 1 19 18 14 26 22 21 29 9 24 3 13 5 31 30 15 10 11 20 27 16 23 25 28 17
 7 2 8 6 25 12 18 19 4 1 14 26 28 23 16 20 27 11 10 15 30 31 5 13 3 24 9 29 21 22 17
 6 23 7 25 12 18 19 4 1 14 26 22 21 29 9 24 3 13 5 31 30 15 10 11 20 27 16 2 8 28 17
 6 23 7 25 12 18 19 4 1 14 26 22 21 29 9 24 3 13 5 31 30 15 10 11 20 27 16 2 8 28 17
 6 23 7 25 12 18 19 4 1 14 26 22 21 29 9 24 3 13 5 31 30 15 10 11 20 27 16 8 2 28 17
 7 2 8 6 12 25 18 19 4 1 14 26 22 21 24 29 3 9 13 5 31 30 15 11 27 10 20 16 23 28 17
 7 2 8 6 12 25 18 19 4 1 14 26 22 21 24 29 3 9 13 5 31 30 15 11 27 10 20 16 23 28 17
 7 2 8 6 23 25 12 18 4 19 1 14 26 22 21 9 24 29 3 13 5 31 30 15 10 11 27 20 16 28 17
 6 23 8 2 7 25 12 18 19 4 1 14 26 22 21 29 3 24 9 13 5 31 30 15 10 20 11 27 16 28 17
 6 23 8 2 7 25 12 18 19 4 1 14 26 22 21 24 29 3 9 13 5 31 30 15 11 27 10 20 16 28 17
 6 23 8 2 7 25 12 18 19 4 1 14 26 22 21 24 29 3 9 13 5 31 30 15 11 27 10 20 16 28 17
 6 23 8 2 7 25 12 18 19 4 1 14 26 22 21 24 29 3 9 13 5 31 30 15 11 27 10 20 16 28 17
 6 23 8 2 7 25 12 18 19 4 1 14 26 22 5 13 3 24 9 21 29 31 30 15 10 11 27 20 16 28 17
 25 7 2 8 23 6 12 18 19 4 1 14 26 22 5 13 3 24 9 21 29 31 30 15 10 11 27 20 16 28 17
