0 8 11 7 6 9 10 3 5 14 12 2 13 1 4
0 2 5 13 12 14 4 10 1 9 6 7 3 11 8
0 12 13 14 4 1 10 9 7 6 11 3 8 5 2
0 2 13 12 4 1 10 9 7 6 11 3 8 5 14
0 4 1 10 9 7 6 11 3 8 5 13 14 2 12
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
0 2 13 12 14 5 8 3 11 6 7 9 10 1 4
