   1.9414510142724448e+00  -9.8097282306484157e+00
  -9.9339202372431519e+00  -1.1477058508568097e+00
   2.1557364463801756e+00  -9.7648758504011806e+00
   8.9904100902494726e+00   4.3786443574627629e+00
  -3.4372422472410880e+00  -9.3907063490336569e+00
   7.1705204978893633e+00  -6.9701962518532063e+00
   1.5764834484102921e+00   9.8749531612503567e+00
  -1.7310956819129880e-01   9.9985015416011525e+00
   9.9932536350492835e+00  -3.6726255672787317e-01
  -6.1506388801596490e+00   7.8847727529630465e+00
  -8.7208249101233175e+00   4.8935889577050320e+00
   7.4344225370684462e+00   6.6880013113282786e+00
   2.9569991382081620e+00  -9.5528088066618508e+00
   3.2760058841130126e+00  -9.4481630726431103e+00
   3.4043752636348734e+00  -9.4026713791534249e+00
  -5.7114712743605782e+00  -8.2084770744733131e+00
  -9.5661090595982898e+00  -2.9136845161876277e+00
   5.7434492707681688e+00  -8.1861340371455320e+00
  -3.4822839568862363e+00   9.3740972068574546e+00
   5.7618417598213760e+00   8.1731988556977200e+00
   6.3228356467174871e+00   7.7473704819505471e+00
   8.2834518072921126e-01  -9.9656331590904284e+00
   7.9666597195772271e-01   9.9682156542244140e+00
   9.2547289198127149e+00  -3.7881384109852920e+00
   9.3146909098951411e+00  -3.6382046744399665e+00
  -5.4046763447961954e+00  -8.4136480558673501e+00
  -6.6753520325325655e-01   9.9776949618846160e+00
   8.0000900082770450e+00   5.9998799870885566e+00
  -6.4226701459082314e+00  -7.6648097299841131e+00
   1.6030822781363627e+00   9.8706700486605836e+00
   8.3361202886811530e+00   5.5235041896099286e+00
  -3.8616412337719075e-01  -9.9925410817177198e+00
   1.9414510142724448e+00  -9.8097282306484157e+00
